Unnamed: 0,Graph1,Graph2,Hellinger,NetSimile,ResNet,KSTest,Label Hellinger (0.3764656311257355),Label NetSimile (16.839307102400703),Label ResNet (0.6958818435668945),Label KSTest (0.4532946624479778),Label
62902,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_19,0.006599411,5.255901931,0.76657,0.807963154,True,True,True,True,True
62903,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_20,0.006156565,4.515298936,0.75891167,0.807963154,True,True,True,True,True
62904,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_21,0.006483663,5.281931621,0.7473262,0.807963154,True,True,True,True,True
62905,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_22,0.006126612,4.649594358,0.76555264,0.807963154,True,True,True,True,True
62906,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_23,0.006582508,5.116949139,0.72247493,0.807963154,True,True,True,True,True
62907,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_24,0.006111118,5.205942887,0.76446074,0.807963154,True,True,True,True,True
62908,waxman_graph_10000_0.2_0.05_36,waxman_graph_8000_0.2_0.05_25,0.006309334,3.818234949,0.7726085,0.807963154,True,True,True,True,True
62909,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_38,0.00019097,1.225623483,0.8159426,0.999999991,True,True,True,True,True
62910,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_39,0.000423209,0.974789038,0.8114182,0.998839376,True,True,True,True,True
62911,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_40,0.000157521,0.676465782,0.8607349,0.999999991,True,True,True,True,True
62912,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_41,0.000123006,0.821936546,0.8073896,0.999999991,True,True,True,True,True
62913,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_42,0.000288482,1.196180884,0.9052431,0.999999991,True,True,True,True,True
62914,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_43,0.000134649,0.934971724,0.930146,0.999999991,True,True,True,True,True
62915,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_44,0.000214771,1.288248373,0.9805344,0.999999991,True,True,True,True,True
62916,waxman_graph_10000_0.2_0.05_37,waxman_graph_10000_0.2_0.05_45,0.000253285,1.346597169,0.83304465,0.998839376,True,True,True,True,True
62917,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_1,0.067731739,20.5672881,0.7915225,0.000293341,True,False,True,False,True
62918,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_10,0.068418569,19.98106148,0.69284254,0.000293341,True,False,False,False,True
62919,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_2,0.068547595,21.21994598,0.8257525,0.000293341,True,False,True,False,True
62920,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_3,0.068071218,21.5938828,0.81571877,0.000293341,True,False,True,False,True
62921,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_4,0.06765815,22.9470621,0.8293775,0.000293341,True,False,True,False,True
62922,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_5,0.068470058,21.23830622,0.7872233,0.000293341,True,False,True,False,True
62923,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_6,0.066868512,21.79951232,0.82763726,0.000293341,True,False,True,False,True
62924,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_7,0.069713828,20.62136164,0.7957581,0.000293341,True,False,True,False,True
62925,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_8,0.067372645,20.94716986,0.821295,0.000293341,True,False,True,False,True
62926,waxman_graph_10000_0.2_0.05_37,waxman_graph_2000_0.2_0.05_9,0.067645655,20.59820116,0.7928695,0.000293341,True,False,True,False,True
62927,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_1,0.05557791,20.35940442,0.8101918,0.002530062,True,False,True,False,True
62928,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_10,0.054992887,19.35255579,0.81468225,0.002530062,True,False,True,False,True
62929,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_2,0.055015135,19.73933824,0.77988505,0.002530062,True,False,True,False,True
62930,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_3,0.054334955,20.26250463,0.8101807,0.002530062,True,False,True,False,True
62931,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_4,0.054590329,18.95047417,0.78631157,0.002530062,True,False,True,False,True
62932,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_5,0.054834648,20.26329125,0.80214703,0.002530062,True,False,True,False,True
62933,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_6,0.055699952,20.22586514,0.7807185,0.002530062,True,False,True,False,True
62934,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_7,0.054337491,20.7409072,0.78711104,0.002530062,True,False,True,False,True
62935,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_8,0.054647738,19.67528078,0.80322397,0.002530062,True,False,True,False,True
62936,waxman_graph_10000_0.2_0.05_37,waxman_graph_2500_0.2_0.05_9,0.054347103,20.21107392,0.7784786,0.002530062,True,False,True,False,True
62937,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_1,0.045633893,18.22720246,0.8131374,0.01564339,True,False,True,False,True
62938,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_10,0.045003849,18.18976358,0.8815188,0.01564339,True,False,True,False,True
62939,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_2,0.045554438,18.12899172,0.8360789,0.01564339,True,False,True,False,True
62940,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_3,0.044565567,18.21508004,0.7958325,0.01564339,True,False,True,False,True
62941,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_4,0.045309009,18.18385718,0.77646434,0.01564339,True,False,True,False,True
62942,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_5,0.04511412,18.36612455,0.81044245,0.01564339,True,False,True,False,True
62943,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_6,0.045306141,18.67906444,0.76617646,0.01564339,True,False,True,False,True
62944,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_7,0.04468234,18.03334935,0.8976232,0.01564339,True,False,True,False,True
62945,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_8,0.043729595,17.48279817,0.82445663,0.01564339,True,False,True,False,True
62946,waxman_graph_10000_0.2_0.05_37,waxman_graph_3000_0.2_0.05_9,0.045628751,18.92014928,0.79492855,0.01564339,True,False,True,False,True
62947,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_1,0.01075162,6.088140223,0.8379637,0.392945014,True,True,True,False,True
62948,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_10,0.010694234,7.48122252,0.90390515,0.392945014,True,True,True,False,True
62949,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_2,0.010713209,7.827120165,0.8421076,0.392945014,True,True,True,False,True
62950,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_3,0.011185419,7.523335696,0.8826464,0.392945014,True,True,True,False,True
62951,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_4,0.010579492,6.739287433,0.8646902,0.59407063,True,True,True,True,True
62952,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_5,0.010611476,7.32826431,0.8220707,0.59407063,True,True,True,True,True
62953,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_6,0.010692166,5.937498138,0.8830451,0.392945014,True,True,True,False,True
62954,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_7,0.010479023,7.112635331,0.8284223,0.59407063,True,True,True,True,True
62955,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_8,0.010772006,6.624668656,0.8348967,0.392945014,True,True,True,False,True
62956,waxman_graph_10000_0.2_0.05_37,waxman_graph_7000_0.2_0.05_9,0.01040473,6.899736819,0.8646671,0.59407063,True,True,True,True,True
62957,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_16,0.006507582,3.784796643,0.9039771,0.807963154,True,True,True,True,True
62958,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_17,0.006149125,4.902405883,0.88249683,0.807963154,True,True,True,True,True
62959,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_18,0.006228042,4.804043436,0.9266792,0.807963154,True,True,True,True,True
62960,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_19,0.006632288,5.420203656,0.8989302,0.807963154,True,True,True,True,True
62961,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_20,0.006186902,4.354379876,0.88568634,0.807963154,True,True,True,True,True
62962,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_21,0.006524428,5.395408075,0.8647026,0.807963154,True,True,True,True,True
62963,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_22,0.006149831,4.496550436,0.88823223,0.807963154,True,True,True,True,True
62964,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_23,0.006618726,5.254727898,0.8359946,0.807963154,True,True,True,True,True
62965,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_24,0.006139394,5.247602832,0.8889524,0.807963154,True,True,True,True,True
62966,waxman_graph_10000_0.2_0.05_37,waxman_graph_8000_0.2_0.05_25,0.006342148,3.568729374,0.9078285,0.807963154,True,True,True,True,True
62967,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_39,0.000328653,1.255906468,0.9638958,0.998839376,True,True,True,True,True
62968,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_40,0.00025861,0.83219675,0.7430454,0.999999991,True,True,True,True,True
62969,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_41,0.000182559,0.882522437,0.967419,0.998839376,True,True,True,True,True
62970,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_42,0.000273618,1.547623937,0.77226746,0.998839376,True,True,True,True,True
62971,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_43,0.000289475,0.841573458,0.77082723,0.998839376,True,True,True,True,True
62972,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_44,0.000259778,1.941566995,0.80749357,0.999999991,True,True,True,True,True
62973,waxman_graph_10000_0.2_0.05_38,waxman_graph_10000_0.2_0.05_45,0.000199064,0.940180863,0.7235731,0.999999991,True,True,True,True,True
62974,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_1,0.067726239,20.65456262,0.7181573,0.000293341,True,False,True,False,True
62975,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_10,0.068407983,20.04207006,0.62975925,0.000293341,True,False,False,False,True
62976,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_2,0.068543458,21.19537544,0.74097383,0.000293341,True,False,True,False,True
62977,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_3,0.068065063,21.66271287,0.7311323,0.000293341,True,False,True,False,True
62978,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_4,0.067651563,23.13426458,0.737009,0.000293341,True,False,True,False,True
62979,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_5,0.068464265,21.33521075,0.717342,0.000293341,True,False,True,False,True
62980,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_6,0.066861871,21.85840942,0.74527967,0.000293341,True,False,True,False,True
62981,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_7,0.069703706,21.06819515,0.69634634,0.000293341,True,False,True,False,True
62982,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_8,0.067364468,21.00085524,0.7494359,0.000293341,True,False,True,False,True
62983,waxman_graph_10000_0.2_0.05_38,waxman_graph_2000_0.2_0.05_9,0.067636463,20.60329982,0.71440953,0.000293341,True,False,True,False,True
62984,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_1,0.055567773,20.61251905,0.71687734,0.002530062,True,False,True,False,True
62985,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_10,0.054984061,19.34331459,0.7390295,0.002530062,True,False,True,False,True
62986,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_2,0.055010246,19.81207635,0.7187401,0.002530062,True,False,True,False,True
62987,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_3,0.05432656,20.16364464,0.72538626,0.002530062,True,False,True,False,True
62988,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_4,0.054582191,19.08255131,0.69118845,0.002530062,True,False,False,False,True
62989,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_5,0.054825606,20.22147064,0.718889,0.002530062,True,False,True,False,True
62990,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_6,0.055691608,20.34967036,0.69397813,0.002530062,True,False,False,False,True
62991,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_7,0.054331907,20.84204837,0.68468356,0.002530062,True,False,False,False,True
62992,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_8,0.05464104,20.0816876,0.71327215,0.002530062,True,False,True,False,True
62993,waxman_graph_10000_0.2_0.05_38,waxman_graph_2500_0.2_0.05_9,0.054339851,20.30255145,0.6916037,0.002530062,True,False,False,False,True
62994,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_1,0.045627238,18.23566424,0.6950444,0.01564339,True,False,False,False,True
62995,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_10,0.044995653,18.70853807,0.8102685,0.01564339,True,False,True,False,True
62996,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_2,0.04554691,18.47735728,0.7344378,0.01564339,True,False,True,False,True
62997,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_3,0.044555202,18.2342212,0.67416394,0.01564339,True,False,False,False,True
62998,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_4,0.045300554,18.18772211,0.6818604,0.01564339,True,False,False,False,True
62999,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_5,0.045108841,18.7876027,0.71743894,0.01564339,True,False,True,False,True
63000,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_6,0.045300781,18.74112887,0.6914901,0.01564339,True,False,False,False,True
63001,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_7,0.044676848,18.15265513,0.8211458,0.01564339,True,False,True,False,True
63002,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_8,0.043724023,17.61485894,0.7229423,0.01564339,True,False,True,False,True
63003,waxman_graph_10000_0.2_0.05_38,waxman_graph_3000_0.2_0.05_9,0.045619118,18.91332399,0.7144594,0.01564339,True,False,True,False,True
63004,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_1,0.010745238,6.314241914,0.7305583,0.392945014,True,True,True,False,True
63005,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_10,0.010684149,7.609936126,0.77713203,0.392945014,True,True,True,False,True
63006,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_2,0.010704675,8.047000023,0.7569634,0.392945014,True,True,True,False,True
63007,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_3,0.011172605,7.753545485,0.7744141,0.392945014,True,True,True,False,True
63008,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_4,0.010569765,7.164623792,0.7563888,0.59407063,True,True,True,True,True
63009,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_5,0.010605318,7.340793848,0.8395127,0.59407063,True,True,True,True,True
63010,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_6,0.010683482,6.670885243,0.7701566,0.392945014,True,True,True,False,True
63011,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_7,0.010468743,7.735842008,0.842203,0.59407063,True,True,True,True,True
63012,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_8,0.010760316,7.328006913,0.8484197,0.392945014,True,True,True,False,True
63013,waxman_graph_10000_0.2_0.05_38,waxman_graph_7000_0.2_0.05_9,0.0104001,7.298843416,0.75980085,0.59407063,True,True,True,True,True
63014,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_16,0.006508707,4.231974142,0.7631504,0.807963154,True,True,True,True,True
63015,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_17,0.006138402,5.237107592,0.76194906,0.807963154,True,True,True,True,True
63016,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_18,0.00621958,5.178223443,0.79214585,0.807963154,True,True,True,True,True
63017,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_19,0.006625027,5.519456644,0.7675446,0.807963154,True,True,True,True,True
63018,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_20,0.006177651,4.487622021,0.7592411,0.807963154,True,True,True,True,True
63019,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_21,0.006509898,5.428369122,0.7465835,0.807963154,True,True,True,True,True
63020,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_22,0.006150248,4.750948925,0.76705825,0.807963154,True,True,True,True,True
63021,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_23,0.006606861,5.24480782,0.7225497,0.807963154,True,True,True,True,True
63022,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_24,0.006130559,5.495593799,0.76595485,0.807963154,True,True,True,True,True
63023,waxman_graph_10000_0.2_0.05_38,waxman_graph_8000_0.2_0.05_25,0.006338294,4.093955305,0.77194166,0.807963154,True,True,True,True,True
63024,waxman_graph_10000_0.2_0.05_39,waxman_graph_10000_0.2_0.05_40,0.000523729,0.911079562,0.7406715,0.998839376,True,True,True,True,True
63025,waxman_graph_10000_0.2_0.05_39,waxman_graph_10000_0.2_0.05_41,0.000466018,1.083814091,0.92193115,0.998839376,True,True,True,True,True
63026,waxman_graph_10000_0.2_0.05_39,waxman_graph_10000_0.2_0.05_42,0.000599323,1.821420597,0.745791,0.998839376,True,True,True,True,True
63027,waxman_graph_10000_0.2_0.05_39,waxman_graph_10000_0.2_0.05_43,0.000478846,1.26342193,0.76907253,0.998839376,True,True,True,True,True
63028,waxman_graph_10000_0.2_0.05_39,waxman_graph_10000_0.2_0.05_44,0.000283948,1.899708887,0.8065941,0.998839376,True,True,True,True,True
63029,waxman_graph_10000_0.2_0.05_39,waxman_graph_10000_0.2_0.05_45,0.000173907,1.381473635,0.7234516,0.999999991,True,True,True,True,True
63030,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_1,0.067610119,20.8370372,0.72419024,0.000293341,True,False,True,False,True
63031,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_10,0.068282661,20.19466959,0.61561424,0.000293341,True,False,False,False,True
63032,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_2,0.068428058,21.20709456,0.7379087,0.000293341,True,False,True,False,True
63033,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_3,0.067944527,21.37402804,0.73956317,0.000293341,True,False,True,False,True
63034,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_4,0.067534862,22.91051933,0.73877054,0.000293341,True,False,True,False,True
63035,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_5,0.06834631,21.20599992,0.7308446,0.000293341,True,False,True,False,True
63036,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_6,0.0667477,21.70162874,0.74050933,0.000293341,True,False,True,False,True
63037,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_7,0.069574113,20.71969699,0.68965733,0.000293341,True,False,False,False,True
63038,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_8,0.067247041,21.11282485,0.74966884,0.000293341,True,False,True,False,True
63039,waxman_graph_10000_0.2_0.05_39,waxman_graph_2000_0.2_0.05_9,0.067519152,20.45199017,0.721803,0.000293341,True,False,True,False,True
63040,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_1,0.055446462,20.18785177,0.71286094,0.002530062,True,False,True,False,True
63041,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_10,0.05486548,19.38607889,0.7506789,0.002530062,True,False,True,False,True
63042,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_2,0.054896188,19.66475165,0.7155502,0.002530062,True,False,True,False,True
63043,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_3,0.054208652,20.11721659,0.73399675,0.002530062,True,False,True,False,True
63044,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_4,0.054463825,19.18561538,0.6990431,0.002530062,True,False,True,False,True
63045,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_5,0.054706991,20.24054495,0.7233682,0.002530062,True,False,True,False,True
63046,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_6,0.055566999,20.02962698,0.70868546,0.002530062,True,False,True,False,True
63047,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_7,0.054214759,20.61672754,0.69244576,0.002530062,True,False,False,False,True
63048,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_8,0.054527374,19.83060762,0.7186146,0.002530062,True,False,True,False,True
63049,waxman_graph_10000_0.2_0.05_39,waxman_graph_2500_0.2_0.05_9,0.054223854,20.18193056,0.7016315,0.002530062,True,False,True,False,True
63050,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_1,0.045507335,18.30916016,0.6947253,0.01564339,True,False,False,False,True
63051,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_10,0.044876037,18.25154906,0.79900455,0.01564339,True,False,True,False,True
63052,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_2,0.045431086,17.94645497,0.74015665,0.01564339,True,False,True,False,True
63053,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_3,0.044438077,18.17006556,0.6836472,0.01564339,True,False,False,False,True
63054,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_4,0.045180959,18.15488408,0.6826417,0.01564339,True,False,False,False,True
63055,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_5,0.044991899,18.38413411,0.7066041,0.01564339,True,False,True,False,True
63056,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_6,0.045183153,18.53176433,0.69327116,0.01564339,True,False,False,False,True
63057,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_7,0.044563273,17.88468464,0.823241,0.01564339,True,False,True,False,True
63058,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_8,0.043611122,17.47707202,0.7229112,0.01564339,True,False,True,False,True
63059,waxman_graph_10000_0.2_0.05_39,waxman_graph_3000_0.2_0.05_9,0.045499038,18.70944171,0.70674056,0.01564339,True,False,True,False,True
63060,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_1,0.010617674,5.955978966,0.7088584,0.59407063,True,True,True,True,True
63061,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_10,0.010564441,7.556729744,0.7524203,0.59407063,True,True,True,True,True
63062,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_2,0.010593222,7.566899701,0.76499695,0.59407063,True,True,True,True,True
63063,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_3,0.011041909,7.676085702,0.7729342,0.392945014,True,True,True,False,True
63064,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_4,0.010446776,6.720629857,0.75415283,0.59407063,True,True,True,True,True
63065,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_5,0.010492412,7.335997253,0.8264125,0.59407063,True,True,True,True,True
63066,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_6,0.010563656,6.043870961,0.76413625,0.59407063,True,True,True,True,True
63067,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_7,0.01035992,7.216357464,0.8238648,0.59407063,True,True,True,True,True
63068,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_8,0.010628913,6.706273834,0.8354013,0.392945014,True,True,True,False,True
63069,waxman_graph_10000_0.2_0.05_39,waxman_graph_7000_0.2_0.05_9,0.010292532,6.818830884,0.77077276,0.59407063,True,True,True,True,True
63070,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_16,0.00640286,3.831467272,0.7477405,0.807963154,True,True,True,True,True
63071,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_17,0.006041358,5.285680837,0.7670075,0.807963154,True,True,True,True,True
63072,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_18,0.006116132,5.021201828,0.7917856,0.807963154,True,True,True,True,True
63073,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_19,0.006509921,5.486132211,0.7577825,0.807963154,True,True,True,True,True
63074,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_20,0.006075545,4.306988199,0.7784444,0.807963154,True,True,True,True,True
63075,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_21,0.006381354,5.301732054,0.7347675,0.807963154,True,True,True,True,True
63076,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_22,0.006059515,4.578725973,0.7636469,0.807963154,True,True,True,True,True
63077,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_23,0.006487477,5.154130105,0.69327134,0.807963154,True,True,False,True,True
63078,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_24,0.006034547,5.516220036,0.7626629,0.807963154,True,True,True,True,True
63079,waxman_graph_10000_0.2_0.05_39,waxman_graph_8000_0.2_0.05_25,0.006222755,3.777622757,0.7763411,0.807963154,True,True,True,True,True
63080,waxman_graph_10000_0.2_0.05_40,waxman_graph_10000_0.2_0.05_41,0.00020995,0.77943058,0.77466166,0.998839376,True,True,True,True,True
63081,waxman_graph_10000_0.2_0.05_40,waxman_graph_10000_0.2_0.05_42,0.000254982,1.167434645,0.747094,0.998839376,True,True,True,True,True
